X,Y,full_id,osm_id,osm_type,addr_city,addr_house,addr_postc,addr_stree,building,building_l,email,internet_a,name,operator,payment_ca,payment_cr,payment_de,payment_vi,tourism,type,website,addr_count,residentia,year,addr_hou_1,building_c,building_u,landuse,building_m,roof_colou,roof_mater,amenity,branch,fax,phone,short_name,social_fac,access,bicycle_pa,building_1,layer,level,parking,parking_co,parking_la,surface,height,social_f_1,addr_neigh,addr_place,postal_cod,roof_shape,building_2,roof_level,roof_orien,building_p,addr_subur,ref,commercial,image,mapillary,history,old_name,wheelchair,shop,building_3,leisure,architect,year_of_co,religion,wikidata,denominati,historic,roof_direc,descriptio,check_date,resi,contact_fa,covered,power,sports,sport,addr_name,shelter_ty,full_id_2,osm_id_2,osm_type_2,addr_city_,addr_cou_1,addr_hou_2,addr_pos_1,addr_str_1,building_4,building_5,resident_1,type_2,year_2,addr_hou_3,height_2,addr_regio,descript_1,landuse_2,name_2,constructi,addr_pla_1,building_6,building_7,place,addr_nei_1,roof_lev_1,roof_mat_1,roof_ori_1,roof_sha_1,roof_col_1,building_8,amenity_2,parking_2,commerci_1,image_2,mapillary_,history_2,designatio,layer_2,building_9,shop_2,building10,wikidata_2,operator_2,building11,developer,phone_2,website_2,alt_name,wheelcha_1,roof_dir_1,natural,contact__1,power_2,old_name_2,ID
103.808999773597,1.28669135700021,w111151529,"111151529",way,Singapore,"11","150011",Jalan Bukit Merah,residential,"4",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w111151529,"111151529",way,Singapore,SG,"11","150011",Jalan Bukit Merah,residential,"4",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2158"
103.8080218959,1.28759247144493,w111151536,"111151536",way,Singapore,"7","150007",Jalan Bukit Merah,residential,,,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w174078883,"174078883",way,,,,,,,,HDB,,,,,,,residential,Brickworks Estate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2159"
103.8080218959,1.28759247144493,w111151536,"111151536",way,Singapore,"7","150007",Jalan Bukit Merah,residential,,,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w111151536,"111151536",way,Singapore,SG,"7","150007",Jalan Bukit Merah,residential,,HDB,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2160"
103.817265646588,1.2843997130662,w111151538,"111151538",way,Singapore,"2","151002",Redhill Close,residential,"7",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w174078894,"174078894",way,,,,,,,,HDB,,,,,,,residential,Redhill Gardens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2161"
103.817265646588,1.2843997130662,w111151538,"111151538",way,Singapore,"2","151002",Redhill Close,residential,"7",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w111151538,"111151538",way,Singapore,SG,"2","151002",Redhill Close,residential,"7",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2162"
103.816936142296,1.28477358537479,w111151559,"111151559",way,Singapore,"6","151006",Redhill Close,residential,"7",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w174078894,"174078894",way,,,,,,,,HDB,,,,,,,residential,Redhill Gardens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2163"
103.816936142296,1.28477358537479,w111151559,"111151559",way,Singapore,"6","151006",Redhill Close,residential,"7",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w111151559,"111151559",way,Singapore,SG,"6","151006",Redhill Close,residential,"7",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2164"
103.817608043216,1.28456915550545,w111151562,"111151562",way,Singapore,"5","151005",Redhill Close,residential,"7",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w174078894,"174078894",way,,,,,,,,HDB,,,,,,,residential,Redhill Gardens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2165"
103.817608043216,1.28456915550545,w111151562,"111151562",way,Singapore,"5","151005",Redhill Close,residential,"7",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w111151562,"111151562",way,Singapore,SG,"5","151005",Redhill Close,residential,"7",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2166"
103.817619610268,1.28489443524681,w111151570,"111151570",way,Singapore,"7","151007",Redhill Close,residential,"7",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w111151570,"111151570",way,Singapore,SG,"7","151007",Redhill Close,residential,"7",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2167"
103.817619610268,1.28489443524681,w111151570,"111151570",way,Singapore,"7","151007",Redhill Close,residential,"7",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w174078894,"174078894",way,,,,,,,,HDB,,,,,,,residential,Redhill Gardens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2168"
103.8167037,1.2845461,w111151579,"111151579",way,Singapore,"3","151003",Redhill Close,residential,"7",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w111151579,"111151579",way,Singapore,SG,"3","151003",Redhill Close,residential,"7",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2169"
103.8167037,1.2845461,w111151579,"111151579",way,Singapore,"3","151003",Redhill Close,residential,"7",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w174078894,"174078894",way,,,,,,,,HDB,,,,,,,residential,Redhill Gardens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2170"
103.809952310156,1.28654711341255,w111151583,"111151583",way,Singapore,"28","151028",Hoy Fatt Road,residential,"16",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w174078883,"174078883",way,,,,,,,,HDB,,,,,,,residential,Brickworks Estate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2171"
103.809952310156,1.28654711341255,w111151583,"111151583",way,Singapore,"28","151028",Hoy Fatt Road,residential,"16",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w111151583,"111151583",way,Singapore,SG,"28","151028",Hoy Fatt Road,residential,"16",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2172"
103.8168617,1.2850947,w111151584,"111151584",way,Singapore,"8","151008",Redhill Close,residential,"7",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w174078894,"174078894",way,,,,,,,,HDB,,,,,,,residential,Redhill Gardens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2173"
103.8168617,1.2850947,w111151584,"111151584",way,Singapore,"8","151008",Redhill Close,residential,"7",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w111151584,"111151584",way,Singapore,SG,"8","151008",Redhill Close,residential,"7",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2174"
103.806990846025,1.2871341864377,w111151588,"111151588",way,Singapore,"3","150003",Jalan Bukit Merah,residential,"14",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w174078883,"174078883",way,,,,,,,,HDB,,,,,,,residential,Brickworks Estate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2175"
103.806990846025,1.2871341864377,w111151588,"111151588",way,Singapore,"3","150003",Jalan Bukit Merah,residential,"14",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w111151588,"111151588",way,Singapore,SG,"3","150003",Jalan Bukit Merah,residential,"14",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2176"
103.807149687915,1.28754280260832,w111151591,"111151591",way,Singapore,"12","150012",Jalan Bukit Merah,residential,,,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w174078883,"174078883",way,,,,,,,,HDB,,,,,,,residential,Brickworks Estate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2177"
103.807149687915,1.28754280260832,w111151591,"111151591",way,Singapore,"12","150012",Jalan Bukit Merah,residential,,,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w111151591,"111151591",way,Singapore,SG,"12","150012",Jalan Bukit Merah,residential,,HDB,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2178"
103.806888515405,1.28668647166634,w111151616,"111151616",way,Singapore,"2","150002",Jalan Bukit Merah,residential,"14",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w111151616,"111151616",way,Singapore,SG,"2","150002",Jalan Bukit Merah,residential,"14",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2179"
103.806888515405,1.28668647166634,w111151616,"111151616",way,Singapore,"2","150002",Jalan Bukit Merah,residential,"14",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w174078883,"174078883",way,,,,,,,,HDB,,,,,,,residential,Brickworks Estate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2180"
103.817821431025,1.28424749148439,w111151628,"111151628",way,Singapore,"1","151001",Redhill Close,residential,"7",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w111151628,"111151628",way,Singapore,SG,"1","151001",Redhill Close,residential,"7",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2181"
103.817821431025,1.28424749148439,w111151628,"111151628",way,Singapore,"1","151001",Redhill Close,residential,"7",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w174078894,"174078894",way,,,,,,,,HDB,,,,,,,residential,Redhill Gardens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2182"
103.885016805404,1.30780241423187,w111610941,"111610941",way,Singapore,"39","390039",Jalan Tiga,residential,"19",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Pine Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w111610941,"111610941",way,Singapore,SG,"39","390039",Jalan Tiga,residential,"19",HDB,,,,,,,,,,,,,,Pine Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2183"
103.885338665593,1.30889507833226,w111610942,"111610942",way,Singapore,"49","390049",Jalan Tiga,residential,"19",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Pine Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w111610942,"111610942",way,Singapore,SG,"49","390049",Jalan Tiga,residential,"19",HDB,,,,,,,,,,,,,,Pine Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2184"
103.884742882,1.30815959279528,w111610943,"111610943",way,Singapore,"43","390043",Jalan Tiga,residential,"19",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Pine Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w111610943,"111610943",way,Singapore,SG,"43","390043",Jalan Tiga,residential,"19",HDB,,,,,,,,,,,,,,Pine Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2185"
103.884559452282,1.3086630206828,w111610949,"111610949",way,Singapore,"45","390045",Jalan Tiga,residential,"19",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Pine Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w111610949,"111610949",way,Singapore,SG,"45","390045",Jalan Tiga,residential,"19",HDB,,,,,,,,,,,,,,Pine Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2186"
103.884947012339,1.3087838091489,w111610951,"111610951",way,Singapore,"47","390047",Jalan Tiga,residential,"19",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Pine Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w111610951,"111610951",way,Singapore,SG,"47","390047",Jalan Tiga,residential,"19",HDB,,,,,,,,,,,,,,Pine Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2187"
103.723057020568,1.33604870665676,w111818168,"111818168",way,Singapore,"325","610325",Tah Ching Road,residential,,,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w111818168,"111818168",way,Singapore,SG,"325","610325",Tah Ching Road,residential,,HDB,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2188"
103.723057020568,1.33604870665676,w111818168,"111818168",way,Singapore,"325","610325",Tah Ching Road,residential,,,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705385221,"705385221",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2189"
103.721018057889,1.33696721592512,w111818172,"111818172",way,Singapore,"357","610357",Yung An Road,residential,"15",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705383180,"705383180",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2190"
103.721018057889,1.33696721592512,w111818172,"111818172",way,Singapore,"357","610357",Yung An Road,residential,"15",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w111818172,"111818172",way,Singapore,SG,"357","610357",Yung An Road,residential,"15",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2191"
103.694798942815,1.33526923524149,w111818177,"111818177",way,Singapore,990B,"642990",Jurong West Street 93,residential,,,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w111818177,"111818177",way,Singapore,SG,990B,"642990",Jurong West Street 93,residential,,HDB,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2192"
103.694798942815,1.33526923524149,w111818177,"111818177",way,Singapore,990B,"642990",Jurong West Street 93,residential,,,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705323261,"705323261",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2193"
103.722623117479,1.33672681260278,w111818184,"111818184",way,Singapore,"328","610328",Tah Ching Road,residential,,,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w111818184,"111818184",way,Singapore,SG,"328","610328",Tah Ching Road,residential,,HDB,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2194"
103.722623117479,1.33672681260278,w111818184,"111818184",way,Singapore,"328","610328",Tah Ching Road,residential,,,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705385221,"705385221",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2195"
103.720956590136,1.33598958927548,w111818191,"111818191",way,Singapore,"360","610360",Yung An Road,residential,"12",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705383180,"705383180",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2196"
103.720956590136,1.33598958927548,w111818191,"111818191",way,Singapore,"360","610360",Yung An Road,residential,"12",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w111818191,"111818191",way,Singapore,SG,"360","610360",Yung An Road,residential,"12",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2197"
103.720783303569,1.33653401451981,w111818196,"111818196",way,Singapore,"358","610358",Yung An Road,residential,"15",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705383180,"705383180",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2198"
103.720783303569,1.33653401451981,w111818196,"111818196",way,Singapore,"358","610358",Yung An Road,residential,"15",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w111818196,"111818196",way,Singapore,SG,"358","610358",Yung An Road,residential,"15",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2199"
103.719871498127,1.3370499551098,w111818199,"111818199",way,Singapore,"369","610369",Yung An Road,residential,"10",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705383180,"705383180",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2200"
103.719871498127,1.3370499551098,w111818199,"111818199",way,Singapore,"369","610369",Yung An Road,residential,"10",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w111818199,"111818199",way,Singapore,SG,"369","610369",Yung An Road,residential,"10",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2201"
103.720403585332,1.33598267114299,w111818207,"111818207",way,Singapore,"361","610361",Yung An Road,residential,"12",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705383180,"705383180",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2202"
103.720403585332,1.33598267114299,w111818207,"111818207",way,Singapore,"361","610361",Yung An Road,residential,"12",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w111818207,"111818207",way,Singapore,SG,"361","610361",Yung An Road,residential,"12",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2203"
103.875584256476,1.31693626910155,w111983729,"111983729",way,Singapore,"41","380041",Sims Drive,residential,"16",,,,,,,,,,,,SG,HDB,,,#babdbe,,,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w111983729,"111983729",way,Singapore,SG,"41","380041",Sims Drive,residential,"16",HDB,,,,,,,,,,,#babdbe,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2204"
103.719774330484,1.33811279548749,w112077573,"112077573",way,Singapore,"366","610366",Corporation Drive,residential,"10",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w112077573,"112077573",way,Singapore,SG,"366","610366",Corporation Drive,residential,"10",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2205"
103.719774330484,1.33811279548749,w112077573,"112077573",way,Singapore,"366","610366",Corporation Drive,residential,"10",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705383180,"705383180",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2206"
103.722510060572,1.33609238658468,w112077575,"112077575",way,Singapore,"327","610327",Tah Ching Road,residential,"21",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w112077575,"112077575",way,Singapore,SG,"327","610327",Tah Ching Road,residential,"21",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2207"
103.722510060572,1.33609238658468,w112077575,"112077575",way,Singapore,"327","610327",Tah Ching Road,residential,"21",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705385221,"705385221",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2208"
103.719846474609,1.33621982885596,w112077578,"112077578",way,Singapore,"362","610362",Yung An Road,residential,"10",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705383180,"705383180",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2209"
103.719846474609,1.33621982885596,w112077578,"112077578",way,Singapore,"362","610362",Yung An Road,residential,"10",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w112077578,"112077578",way,Singapore,SG,"362","610362",Yung An Road,residential,"10",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2210"
103.720152276182,1.33656900179391,w112077581,"112077581",way,Singapore,"363","610363",Yung An Road,residential,"10",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705383180,"705383180",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2211"
103.720152276182,1.33656900179391,w112077581,"112077581",way,Singapore,"363","610363",Yung An Road,residential,"10",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w112077581,"112077581",way,Singapore,SG,"363","610363",Yung An Road,residential,"10",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2212"
103.719248197325,1.3379163137348,w112077582,"112077582",way,Singapore,"367","610367",Corporation Drive,residential,"10",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705383180,"705383180",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2213"
103.719248197325,1.3379163137348,w112077582,"112077582",way,Singapore,"367","610367",Corporation Drive,residential,"10",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w112077582,"112077582",way,Singapore,SG,"367","610367",Corporation Drive,residential,"10",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2214"
103.722589967017,1.33571977637823,w112077587,"112077587",way,Singapore,"326","610326",Tah Ching Road,residential,,,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w112077587,"112077587",way,Singapore,SG,"326","610326",Tah Ching Road,residential,,HDB,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2215"
103.722589967017,1.33571977637823,w112077587,"112077587",way,Singapore,"326","610326",Tah Ching Road,residential,,,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705385221,"705385221",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2216"
103.719595751676,1.33746728648544,w112077588,"112077588",way,Singapore,"368","610368",Corporation Drive,residential,"10",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705383180,"705383180",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2217"
